ID TIME pos
6 5.162 [0.44474986728960425, 0.4424835853286981] []
6 10.174 [0.44474986728960425, 0.4424835853286981] []
6 15.225 [0.44474986728960425, 0.4424835853286981] []
6 20.254 [0.44474986728960425, 0.4424835853286981] []
6 25.345 [0.44474986728960425, 0.4424835853286981] []
6 30.395 [0.44474986728960425, 0.4424835853286981] []
6 35.398 [0.44474986728960425, 0.4424835853286981] [(-30110, 42256, 1676591036, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -30110, 42256)]
6 217.893 [0.44474986728960425, 0.4424835853286981] [(-34300, 42040, 1676591036, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -37384, 41933), (-42332, 42013, 1676591122, 2, 10, 101250000000000000000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -44659, 41611), (45615, 41012, 1676591130, 0, 6, 65000000000000000000, 65000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45615, 41012)]
6 246.935 [0.44474986728960425, 0.4424835853286981] [(-34300, 42040, 1676591036, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -37384, 41933), (-42332, 42013, 1676591122, 2, 10, 101250000000000000000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -44659, 41611), (46410, 41130, 1676591130, 0, 7, 76527777777777779000, 76527777777777779000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 46410, 41130)]
6 294.313 [0.44474986728960425, 0.4424835853286981] [(-34300, 42040, 1676591036, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -37384, 41933), (-42332, 42013, 1676591122, 2, 10, 101250000000000000000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -44659, 41611), (46039, 42650, 1676591291, 1, 9, 98333333333333337000, 98333333333333337000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 46039, 42650), (41281, 52463, 1676591263, 0, 5, 53333333333333337000, 42083333333333337000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 42454, 48215)]
6 299.391 [0.44474986728960425, 0.4424835853286981] [(-34300, 42040, 1676591036, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -37384, 41933), (-42332, 42013, 1676591122, 2, 10, 101250000000000000000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -44659, 41611), (46039, 42650, 1676591301, 1, 9, 98333333333333337000, 98333333333333337000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 46039, 42650), (41570, 50545, 1676591263, 0, 6, 64583333333333337000, 53333333333333337000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 42557, 46788)]
6 327.77 [0.44474986728960425, 0.4424835853286981] [(-34300, 42040, 1676591036, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -37384, 41933), (-42332, 42013, 1676591122, 2, 10, 101250000000000000000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -44659, 41611), (46039, 42650, 1676591329, 1, 9, 98333333333333337000, 98333333333333337000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 46039, 42650), (41059, 54338, 1676591263, 0, 8, 86388888888888895000, 53333333333333337000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 43161, 46824)]
6 332.793 [0.44474986728960425, 0.4424835853286981] [(-34300, 42040, 1676591036, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -37384, 41933), (-42332, 42013, 1676591122, 2, 10, 101250000000000000000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -44659, 41611), (46039, 42650, 1676591331, 1, 9, 98333333333333337000, 98333333333333337000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 46039, 42650), (41612, 53774, 1676591331, 1, 9, 97916666666666674000, 64861111111111116000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 43622, 47308)]
6 337.951 [0.44474986728960425, 0.4424835853286981] [(-34300, 42040, 1676591036, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -37384, 41933), (-42332, 42013, 1676591122, 2, 10, 101250000000000000000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -44659, 41611), (46039, 42650, 1676591339, 1, 9, 98333333333333337000, 98333333333333337000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 46039, 42650), (41612, 53774, 1676591339, 1, 9, 97916666666666674000, 64861111111111116000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 43622, 47308), (45273, 41153, 1676591339, 0, 1, 11250000000000000000, 11250000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 45273, 41153)]
6 358.593 [0.44474986728960425, 0.4424835853286981] [(-34300, 42040, 1676591036, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -37384, 41933), (-42332, 42013, 1676591122, 2, 10, 101250000000000000000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -44659, 41611), (46039, 42650, 1676591361, 1, 9, 98333333333333337000, 98333333333333337000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 46039, 42650), (41612, 53774, 1676591361, 1, 9, 97916666666666674000, 64861111111111116000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 43622, 47308), (43693, 51803, 1676591339, 0, 6, 71342592592592596000, 46782407407407409000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 44463, 50183), (64996, 39071, 1676591361, 0, 1, 11250000000000000000, 11250000000000000000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, 64996, 39071)]
6 383.392 [0.44474986728960425, 0.4424835853286981] [(-34300, 42040, 1676591036, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -37384, 41933), (-42332, 42013, 1676591122, 2, 10, 101250000000000000000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -44659, 41611), (46039, 42650, 1676591385, 1, 9, 98333333333333337000, 98333333333333337000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 46039, 42650), (41612, 53774, 1676591385, 1, 9, 97916666666666674000, 64861111111111116000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 43622, 47308), (42879, 53005, 1676591385, 1, 8, 95902777777777783000, 61064814814814817000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 44266, 50043), (64402, 39210, 1676591361, 0, 3, 22777777777777776000, 11250000000000000000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, 64996, 39071)]
6 393.661 [0.44474986728960425, 0.4424835853286981] [(-34300, 42040, 1676591036, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -37384, 41933), (-42332, 42013, 1676591122, 2, 10, 101250000000000000000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -44659, 41611), (46039, 42650, 1676591397, 1, 9, 98333333333333337000, 98333333333333337000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 46039, 42650), (41612, 53774, 1676591397, 1, 9, 97916666666666674000, 64861111111111116000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 43622, 47308), (42879, 53005, 1676591397, 1, 8, 95902777777777783000, 61064814814814817000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 44266, 50043), (54615, 47395, 1676591361, 0, 5, 42824074074074072000, 31296296296296296000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, 51223, 50360)]
6 404.142 [0.44474986728960425, 0.4424835853286981] [(-34300, 42040, 1676591036, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -37384, 41933), (-42332, 42013, 1676591122, 2, 10, 101250000000000000000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -44659, 41611), (46039, 42650, 1676591399, 1, 9, 98333333333333337000, 98333333333333337000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 46039, 42650), (41612, 53774, 1676591399, 1, 9, 97916666666666674000, 64861111111111116000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 43622, 47308), (42879, 53005, 1676591399, 1, 8, 95902777777777783000, 61064814814814817000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 44266, 50043), (56445, 45643, 1676591361, 0, 6, 51932870370370368000, 31296296296296296000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, 51223, 50360)]
6 409.153 [0.44474986728960425, 0.4424835853286981] [(-34300, 42040, 1676591036, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -37384, 41933), (-42332, 42013, 1676591122, 2, 10, 101250000000000000000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -44659, 41611), (46039, 42650, 1676591409, 1, 9, 98333333333333337000, 98333333333333337000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 46039, 42650), (41612, 53774, 1676591409, 1, 9, 97916666666666674000, 64861111111111116000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 43622, 47308), (42879, 53005, 1676591409, 1, 8, 95902777777777783000, 61064814814814817000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 44266, 50043), (57790, 46581, 1676591361, 0, 7, 58449074074074071000, 37812499999999999000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, 54202, 50997)]
6 414.18 [0.44474986728960425, 0.4424835853286981] [(-34300, 42040, 1676591036, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -37384, 41933), (-42332, 42013, 1676591122, 2, 10, 101250000000000000000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -44659, 41611), (46039, 42650, 1676591409, 1, 9, 98333333333333337000, 98333333333333337000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 46039, 42650), (41612, 53774, 1676591409, 1, 9, 97916666666666674000, 64861111111111116000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 43622, 47308), (42879, 53005, 1676591409, 1, 8, 95902777777777783000, 61064814814814817000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 44266, 50043), (57790, 46581, 1676591361, 0, 7, 58449074074074071000, 37812499999999999000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, 54202, 50997)]
6 439.201 [0.44474986728960425, 0.4424835853286981] [(-34300, 42040, 1676591036, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -37384, 41933), (-42332, 42013, 1676591122, 2, 10, 101250000000000000000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -44659, 41611), (46039, 42650, 1676591443, 1, 9, 98333333333333337000, 98333333333333337000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 46039, 42650), (41612, 53774, 1676591443, 1, 9, 97916666666666674000, 64861111111111116000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 43622, 47308), (42879, 53005, 1676591443, 1, 8, 95902777777777783000, 61064814814814817000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 44266, 50043), (57611, 44930, 1676591361, 0, 10, 91354166666666663000, 55983796296296295000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, 52882, 48741)]
6 538.925 [0.44474986728960425, 0.4424835853286981] [(-34300, 42040, 1676591036, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -37384, 41933), (-42332, 42013, 1676591122, 2, 10, 101250000000000000000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -44659, 41611), (46039, 42650, 1676591538, 1, 9, 98333333333333337000, 98333333333333337000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 46039, 42650), (41612, 53774, 1676591538, 1, 9, 97916666666666674000, 64861111111111116000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 43622, 47308), (42879, 53005, 1676591538, 1, 8, 95902777777777783000, 61064814814814817000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 44266, 50043), (58545, 43871, 1676591538, 1, 11, 107592592592592590000, 55983796296296295000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, 52882, 48741), (43711, 46654, 1676591538, 1, 10, 95725308641975311000, 95725308641975311000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 43711, 46654), (73298, 33979, 1676591464, 0, 5, 52445023148148149222, 26772762345679013000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 70717, 35421)]
6 570.055 [0.44474986728960425, 0.4424835853286981] [(-34300, 42040, 1676591036, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -37384, 41933), (-42332, 42013, 1676591122, 2, 10, 101250000000000000000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -44659, 41611), (46039, 42650, 1676591556, 1, 9, 98333333333333337000, 98333333333333337000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 46039, 42650), (41612, 53774, 1676591556, 1, 9, 97916666666666674000, 64861111111111116000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 43622, 47308), (42879, 53005, 1676591556, 1, 8, 95902777777777783000, 61064814814814817000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 44266, 50043), (58545, 43871, 1676591556, 1, 11, 107592592592592590000, 55983796296296295000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, 52882, 48741), (43711, 46654, 1676591556, 1, 10, 95725308641975311000, 95725308641975311000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 43711, 46654), (73199, 34051, 1676591464, 0, 6, 54722222222222223222, 26772762345679013000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 70717, 35421), (41500, 42597, 1676591548, 0, 2, 35916280864197532000, 35916280864197532000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 41500, 42597)]
6 594.876 [0.44474986728960425, 0.4424835853286981] [(-34300, 42040, 1676591036, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -37384, 41933), (-42332, 42013, 1676591122, 2, 10, 101250000000000000000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -44659, 41611), (46039, 42650, 1676591596, 1, 9, 98333333333333337000, 98333333333333337000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 46039, 42650), (41612, 53774, 1676591596, 1, 9, 97916666666666674000, 64861111111111116000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 43622, 47308), (42879, 53005, 1676591596, 1, 8, 95902777777777783000, 61064814814814817000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 44266, 50043), (58545, 43871, 1676591596, 1, 11, 107592592592592590000, 55983796296296295000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, 52882, 48741), (43711, 46654, 1676591596, 1, 10, 95725308641975311000, 95725308641975311000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 43711, 46654), (72431, 34125, 1676591464, 0, 8, 77627314814814817222, 31911651234567901000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 68958, 36107), (42360, 43399, 1676591548, 0, 4, 46165123456790125000, 46165123456790125000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42360, 43399), (83511, 56978, 1676591576, 3, 1, 4719810956790122500, 4719810956790122500, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 83511, 56978)]
6 599.938 [0.44474986728960425, 0.4424835853286981] [(-34300, 42040, 1676591036, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -37384, 41933), (-42332, 42013, 1676591122, 2, 10, 101250000000000000000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -44659, 41611), (46039, 42650, 1676591602, 1, 9, 98333333333333337000, 98333333333333337000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 46039, 42650), (41612, 53774, 1676591602, 1, 9, 97916666666666674000, 64861111111111116000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 43622, 47308), (42879, 53005, 1676591602, 1, 8, 95902777777777783000, 61064814814814817000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 44266, 50043), (58545, 43871, 1676591602, 1, 11, 107592592592592590000, 55983796296296295000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, 52882, 48741), (43711, 46654, 1676591602, 1, 10, 95725308641975311000, 95725308641975311000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 43711, 46654), (72431, 34125, 1676591464, 0, 8, 77627314814814817222, 31911651234567901000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 68958, 36107), (44733, 44561, 1676591548, 0, 5, 64470486111111112000, 64470486111111112000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 44733, 44561), (83511, 56978, 1676591576, 3, 1, 4719810956790122500, 4719810956790122500, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 83511, 56978)]
6 656.505 [0.44474986728960425, 0.4424835853286981] [(-34300, 42040, 1676591036, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -37384, 41933), (-42332, 42013, 1676591122, 2, 10, 101250000000000000000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -44659, 41611), (46039, 42650, 1676591660, 1, 9, 98333333333333337000, 98333333333333337000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 46039, 42650), (41612, 53774, 1676591660, 1, 9, 97916666666666674000, 64861111111111116000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 43622, 47308), (42879, 53005, 1676591660, 1, 8, 95902777777777783000, 61064814814814817000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 44266, 50043), (58545, 43871, 1676591660, 1, 11, 107592592592592590000, 55983796296296295000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, 52882, 48741), (43711, 46654, 1676591660, 1, 10, 95725308641975311000, 95725308641975311000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 43711, 46654), (72379, 33940, 1676591464, 2, 9, 96210455246913583222, 31911651234567901000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 68958, 36107), (43155, 42605, 1676591660, 1, 8, 101580021862139921000, 101580021862139921000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 43155, 42605), (83511, 56978, 1676591576, 3, 1, 4719810956790122500, 4719810956790122500, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 83511, 56978), (77039, 65017, 1676591646, 0, 2, 11236014660493827000, 2569444444444444000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 53721, 86833), (40318, 55252, 1676591660, 0, 1, 10026202417695474000, 10026202417695474000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 40318, 55252)]
